budget,revenue,runtime,has_budget,director_missing,release_year,is_weekend,month_sin,month_cos,genre_action,genre_adventure,genre_animation,genre_biography,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_history,genre_horror,genre_music,genre_musical,genre_mystery,genre_news,genre_romance,genre_science_fiction,genre_sport,genre_tv_movie,genre_thriller,genre_war,genre_western,director_encoded
1035318.0,1035318.0,106.0,0,0,2022,1,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.314349483151606
5.0,5.0,15.5,0,0,2024,0,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.573979707658829
5000.0,12000.0,88.0,0,0,2022,0,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.686876333916429
524771.0,524771.0,105.0,0,0,2022,1,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11.25257666604032
538551.0,2409963.0,91.0,0,0,2023,1,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,11.585993540435794
8803864.0,8803864.0,118.0,0,0,2021,1,0.8660254037844387,-0.49999999999999983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.508938686589564
21515.0,47215.0,91.0,0,0,2021,0,-1.0,-1.8369701987210297e-16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.979766224150206
72863.0,72863.0,109.0,0,0,2025,1,1.2246467991473532e-16,-1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.104288060372568
237109.0,237109.0,95.0,0,0,2023,1,0.8660254037844387,-0.49999999999999983,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.167700035395375
3000000.0,266053.0,115.0,0,0,2024,1,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11.190825339962982
1000.0,2000.0,30.0,0,0,2020,1,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.418735403402817
1306597.0,2107931.0,100.0,0,0,2025,1,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.539580637798599
855173.0,885712.0,98.0,0,0,2023,1,0.49999999999999994,-0.8660254037844387,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.300161128569043
7587853.0,11151120.0,100.0,0,0,2022,1,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12.042664014652287
5000.0,1000.0,46.0,0,0,2021,0,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.683307176748057
6061.0,6061.0,110.0,0,0,2026,0,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.847038111139197
116734.0,157313.0,107.0,0,0,2025,1,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.14305665926423
45351644.00008195,121795.0,94.0,1,0,2022,1,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.119793359809961
45351644.000255495,840580.0,115.0,1,0,2022,0,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.916909407028017
82769.0,508421.0,97.0,0,0,2023,1,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.405418557613089
4800000.0,10253737.0,93.0,0,0,2025,0,-0.8660254037844384,-0.5000000000000004,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.522797913173479
30000000.0,198921659.0,120.0,0,0,2020,0,-2.4492935982947064e-16,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.792367800159338
20000.0,20000.0,15.5,0,0,2022,1,1.2246467991473532e-16,-1.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.955560156018144
45351643.99935421,10.0,15.5,1,0,2024,1,-0.4999999999999998,-0.8660254037844388,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.87968753093967
10475990.0,13182254.0,96.0,0,0,2020,1,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11.54563693908017
25000000.0,30107173.0,141.0,0,0,2024,1,-0.8660254037844384,-0.5000000000000004,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.99358832930509
46000000.0,36071267.0,93.0,0,0,2023,1,-0.8660254037844384,-0.5000000000000004,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.63714830645843
45351644.0004954,323497.0,144.0,1,0,2023,0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.208597488676107
100000000.0,975811333.0,163.5,0,0,2023,1,-0.8660254037844384,-0.5000000000000004,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.604572743563123
30.0,40.0,84.0,0,1,2024,1,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.351393205362717
145708.0,340619.0,142.0,0,0,2022,0,0.8660254037844387,-0.49999999999999983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.213286084573294
342.0,4535.0,33.0,0,0,2021,0,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.943587623613602
2200000.0,1630479.0,109.0,0,0,2022,0,0.8660254037844387,-0.49999999999999983,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11.555123621339773
139221.0,183882.0,114.0,0,0,2022,0,1.0,6.123233995736766e-17,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.141197384139025
20559.0,20559.0,89.0,0,0,2022,1,-2.4492935982947064e-16,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9580660804075
50.0,100.0,18.0,0,0,2020,1,-0.8660254037844384,-0.5000000000000004,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.474794971068606
39000000.0,206444123.0,112.0,0,0,2021,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,13.031265753291175
300.0,100.0,15.5,0,0,2022,0,0.8660254037844387,-0.49999999999999983,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.474794971068606
55000000.0,32882823.0,145.0,0,0,2021,1,-0.8660254037844384,-0.5000000000000004,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.628735016132303
45000.0,120000.0,41.0,0,0,2022,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.283762199253204
30.0,40.0,15.5,0,0,2025,0,0.8660254037844387,-0.49999999999999983,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10.392836021056155
319639.0,319639.0,87.0,0,0,2022,1,-0.8660254037844384,-0.5000000000000004,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,11.216090496940822
54000000.0,16400193.0,116.0,0,0,2021,1,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,11.565493444264195
10945388.0,3224642.0,85.0,0,0,2024,0,0.8660254037844386,0.5000000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.417632451756687
10000000.0,129959.0,97.0,0,0,2023,0,-1.0,-1.8369701987210297e-16,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11.125691468608768
60000000.0,4810790.0,91.0,0,0,2020,1,-0.8660254037844384,-0.5000000000000004,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.050250317962162
40000000.0,21966634.0,98.0,0,0,2022,1,-1.0,-1.8369701987210297e-16,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.592059948558076
21277892.0,43387638.0,94.0,0,0,2020,1,-0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.050250317962162
146329.0,198432.0,124.0,0,0,2021,1,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.471281684750437
1.0,2.0,15.5,0,0,2021,0,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9.05444619931139
45351644.000544995,426900000.0,150.0,1,0,2020,0,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.861789501725825
7500000.0,4450096.0,95.0,0,0,2023,1,-0.8660254037844384,-0.5000000000000004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.446914601506462
208688.0,208688.0,93.0,0,0,2021,1,-0.4999999999999998,-0.8660254037844388,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.168747686304942
1.0,1.0,15.5,0,0,2022,1,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.118251940497577
1423666.0,1423666.0,85.0,0,0,2020,1,1.2246467991473532e-16,-1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.525215677321745
282149.0,282149.0,116.0,0,0,2020,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.196165298937336
191.0,5.0,15.5,0,0,2024,1,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.515928591947459
60000000.0,151329249.0,115.0,0,0,2025,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,11.767508422682546
39561.0,39561.0,104.0,0,0,2025,0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.909730570808541
18000000.0,33129099.0,97.0,0,0,2025,1,0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11.99268141017852
10000000.0,624429.0,80.0,0,0,2024,1,-0.8660254037844384,-0.5000000000000004,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.268383516136993
43000000.0,22957625.0,116.0,0,0,2021,1,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12.49064599459992
2500000.0,2934433.0,94.0,0,0,2020,1,-0.5000000000000004,0.8660254037844384,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.409059028416937
918415.0,1003067.0,105.0,0,0,2023,0,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.311472547833596
45351643.999974445,93434.0,81.0,1,0,2022,1,-1.0,-1.8369701987210297e-16,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,11.10436067278681
500000000.0,7099734.0,130.0,0,0,2020,0,-2.4492935982947064e-16,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.48938110748043
11392.0,11392.0,89.0,0,0,2021,0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.90439805232832
5354970.0,5492017.0,119.0,0,0,2021,1,-0.4999999999999998,-0.8660254037844388,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.466039135297507
375.0,500.0,60.0,0,0,2025,1,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.620384569636206
29262.0,29262.0,85.0,0,0,2021,0,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10.990154851207425
45351644.00009022,8770.0,95.0,1,0,2021,1,-0.8660254037844384,-0.5000000000000004,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.880620933533162
35000000.0,12332972.0,163.5,0,0,2023,1,0.8660254037844387,-0.49999999999999983,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.94785678755005
88000000.0,40064325.0,121.0,0,0,2021,1,-0.4999999999999998,-0.8660254037844388,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.128392152732888
2006627.0,2006627.0,112.0,0,0,2023,1,1.2246467991473532e-16,-1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.374508220385605
45351644.00022255,3507755.0,111.0,1,0,2020,0,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11.42528283996967
2540965.0,2707837.0,94.0,0,0,2022,1,-0.8660254037844384,-0.5000000000000004,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.401753204853712
82376.0,82376.0,114.0,0,0,2021,1,-2.4492935982947064e-16,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.084244155966765
17156.0,17156.0,118.0,0,0,2024,0,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.94161688159062
2100000.0,3182678.0,88.0,0,0,2025,1,0.8660254037844387,-0.49999999999999983,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11.416441637985066
100.0,100.0,17.0,0,0,2023,1,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.474794971068606
15000000.0,46553280.0,106.0,0,0,2023,1,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,11.660339291588015
846294.0,846294.0,95.0,0,0,2020,1,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11.296022494771249
30000000.0,33371404.0,102.0,0,0,2024,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,11.630075828949144
5000000.0,18169453.0,97.0,0,0,2023,1,1.2246467991473532e-16,-1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12.244617153217035
45678.0,546784.0,15.5,0,0,2022,1,-0.8660254037844384,-0.5000000000000004,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11.256312283275953
1941.0,38806.0,93.0,0,0,2020,0,-1.0,-1.8369701987210297e-16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.015816371511232
19957.0,22775.0,91.0,0,0,2025,1,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.96737152671557
2000.0,2000.0,127.0,0,0,2023,0,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9.810790568084773
10000000.0,26195743.0,147.0,0,0,2022,1,-1.0,-1.8369701987210297e-16,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.608066516154672
7100581.0,15437703.0,107.0,0,0,2021,1,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,11.860609253808917
712413.0,712413.0,107.0,0,0,2024,0,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.280367149727175
45351643.999329485,100.0,15.5,1,0,2024,1,0.8660254037844387,-0.49999999999999983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.883668797354316
110000000.0,62076533.0,127.0,0,0,2024,1,-2.4492935982947064e-16,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.686500251455316
14000000.0,51896264.0,97.0,0,0,2025,1,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.670216504103815
40000000.0,146049628.0,89.0,0,0,2025,1,0.49999999999999994,0.8660254037844387,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76428011013475
30000000.0,97652483.0,125.0,0,0,2025,1,-2.4492935982947064e-16,1.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.894495603641191
1.0,2.0,15.5,0,0,2025,1,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.155112404871046
274618.0,274618.0,86.0,0,0,2022,0,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.46536497583911
30000000.0,51026731.0,122.0,0,0,2024,1,0.8660254037844387,-0.49999999999999983,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.668680397740228
10172403.0,10172403.0,84.0,0,0,2021,0,0.49999999999999994,-0.8660254037844387,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.522073935138064
3500000.0,328587.0,92.0,0,0,2023,0,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.210016739115298
1000.0,40.0,15.5,0,0,2023,0,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.392836021056155
45351644.00009027,274674.0,95.0,1,0,2020,0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.193724365862044
600610.0,600610.0,125.0,0,0,2021,0,-0.8660254037844386,0.5000000000000001,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.264847901299579
45351644.00018946,28826.0,107.0,1,0,2022,1,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.988790171987162
1.0,1.0,15.5,0,0,2025,0,-0.4999999999999998,-0.8660254037844388,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.332826543836108
2607002.0,3790031.0,98.0,0,0,2025,1,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.432319016837104
32817.0,104672.0,88.0,0,0,2025,1,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,11.1060200589872
1926706.0,2315871.0,100.0,0,0,2021,1,1.2246467991473532e-16,-1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.387538273941653
45351643.999337755,1.0,15.5,1,0,2024,0,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.332826543836108
45200.0,91833.0,104.0,0,0,2021,1,0.49999999999999994,0.8660254037844387,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.014375313535268
750000.0,514666.0,93.0,0,0,2025,1,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.250809048498212
337152.0,581206.0,104.0,0,0,2024,1,0.49999999999999994,0.8660254037844387,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.261862401778721
1000.0,6000.0,163.5,0,0,2024,1,-0.4999999999999998,-0.8660254037844388,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.65274954255536
288414.0,22135934.0,93.0,0,0,2021,0,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.592757911724071
40000000.0,33276075.0,133.0,0,0,2021,1,-2.4492935982947064e-16,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.319778607451276
75000000.0,18500000.0,92.0,0,0,2022,0,0.49999999999999994,0.8660254037844387,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.275902700831102
1228186.0,1331288.0,97.0,0,0,2024,1,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11.337207488063529
1.0,1.0,15.5,0,0,2025,1,-0.4999999999999998,-0.8660254037844388,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.668235823584096
714373.0,714373.0,89.0,0,0,2022,0,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.791076714056738
3000.0,5000.0,45.0,0,0,2024,0,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.829547030575664
6000.0,6000.0,15.5,0,0,2021,0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.667248913907704
7125.0,59002.0,85.0,0,0,2024,1,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,10.909730570808541
50.0,50.0,15.5,0,0,2023,1,-0.8660254037844384,-0.5000000000000004,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.34568851961893
60970.0,67397.0,96.0,0,0,2025,0,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.065999526162093
25369.0,25369.0,85.0,0,0,2024,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.977176983409704
150000000.0,636663273.0,125.0,0,0,2025,0,1.2246467991473532e-16,-1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.898125056949112
200.0,200.0,15.5,0,0,2023,0,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9.810790568084773
90000000.0,480466413.0,102.0,0,0,2022,1,-2.4492935982947064e-16,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.87253564098383
150000000.0,530314183.0,137.0,0,0,2025,0,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.103596841904071
390.0,100.0,15.5,0,0,2022,0,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.474794971068606
45351644.0002804,230062.0,118.0,1,0,2024,1,1.2246467991473532e-16,-1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.177612057123172
100.0,350.0,15.5,0,0,2024,1,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.58803730803448
1400.0,2587.0,67.0,0,0,2025,0,-0.4999999999999998,-0.8660254037844388,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10.769660438230382
300.0,20.0,15.5,0,0,2025,1,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.33201332751244
1000.0,5000.0,163.5,0,0,2024,1,-0.4999999999999998,-0.8660254037844388,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.65274954255536
1264.0,1264.0,104.0,0,0,2020,1,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.704586506006821
20.0,20.0,15.5,0,0,2024,1,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.33201332751244
1.0,1.0,15.5,0,0,2025,0,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10.118251940497577
45351643.99990017,1409192.0,72.0,1,0,2024,0,0.8660254037844387,-0.49999999999999983,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.342377447544811
3496761.0,6119082.0,101.0,0,0,2023,1,0.8660254037844387,-0.49999999999999983,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.706602588408279
440.0,345.0,44.0,0,0,2024,0,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.58673299454283
11944.0,11944.0,96.0,0,0,2020,1,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10.90869929315212
